stage,stage_title,element_no,group,vx[kN/m]
5053,SIDL top slab,10105,101,-4.43
5053,SIDL top slab,10106,101,0.07
5053,SIDL top slab,10107,101,2.19
5053,SIDL top slab,10108,101,3.15
5053,SIDL top slab,10109,101,3.89
5053,SIDL top slab,10110,101,5.71
5053,SIDL top slab,10111,101,5.30
5053,SIDL top slab,10112,101,5.09
5053,SIDL top slab,10113,101,5.95
5053,SIDL top slab,10114,101,5.43
5053,SIDL top slab,10115,101,5.64
5053,SIDL top slab,10116,101,5.82
5053,SIDL top slab,10117,101,5.56
5053,SIDL top slab,10118,101,5.94
5053,SIDL top slab,10119,101,6.03
5053,SIDL top slab,10120,101,5.87
5053,SIDL top slab,10121,101,5.91
5053,SIDL top slab,10122,101,6.14
5053,SIDL top slab,10123,101,6.01
5053,SIDL top slab,10124,101,5.91
5053,SIDL top slab,10125,101,6.08
5053,SIDL top slab,10126,101,6.18
5053,SIDL top slab,10127,101,6.06
5053,SIDL top slab,10128,101,6.14
5053,SIDL top slab,10129,101,6.19
5053,SIDL top slab,10130,101,6.12
5053,SIDL top slab,10131,101,6.15
5053,SIDL top slab,10132,101,6.08
5053,SIDL top slab,10133,101,5.93
5053,SIDL top slab,10134,101,6.04
5053,SIDL top slab,10135,101,6.07
5053,SIDL top slab,10136,101,6.14
5053,SIDL top slab,10137,101,6.08
5053,SIDL top slab,10138,101,6.01
5053,SIDL top slab,10139,101,6.11
5053,SIDL top slab,10140,101,6.23
5053,SIDL top slab,10141,101,6.17
5053,SIDL top slab,10142,101,6.18
5053,SIDL top slab,10143,101,6.17
5053,SIDL top slab,10144,101,6.23
5053,SIDL top slab,10145,101,6.12
5053,SIDL top slab,10146,101,6.00
5053,SIDL top slab,10147,101,6.07
5053,SIDL top slab,10148,101,6.01
5053,SIDL top slab,10149,101,5.91
5053,SIDL top slab,10150,101,5.50
5053,SIDL top slab,10151,101,6.09
5053,SIDL top slab,10152,101,5.84
5053,SIDL top slab,10153,101,4.67
5053,SIDL top slab,10154,101,5.18
5053,SIDL top slab,10155,101,5.04
5053,SIDL top slab,10156,101,4.18
5053,SIDL top slab,10157,101,2.57
5053,SIDL top slab,10158,101,-0.25
5053,SIDL top slab,10159,101,-4.74
5053,SIDL top slab,10160,101,-12.17
5053,SIDL top slab,10161,101,-24.58
5053,SIDL top slab,10162,101,-41.46
5053,SIDL top slab,20101,201,-0.21
5053,SIDL top slab,20102,201,-0.17
5053,SIDL top slab,20103,201,-0.13
5053,SIDL top slab,20104,201,0.21
5053,SIDL top slab,20105,201,0.44
5053,SIDL top slab,20106,201,0.73
5053,SIDL top slab,20107,201,0.99
5053,SIDL top slab,20108,201,1.27
5053,SIDL top slab,20109,201,1.66
5053,SIDL top slab,20110,201,2.59
5053,SIDL top slab,20111,201,3.02
5053,SIDL top slab,20112,201,4.55
5053,SIDL top slab,20113,201,6.78
5053,SIDL top slab,20114,201,9.16
5053,SIDL top slab,20115,201,14.13
5053,SIDL top slab,20116,201,8.31
5053,SIDL top slab,20117,201,4.94
5053,SIDL top slab,20118,201,3.22
5053,SIDL top slab,20119,201,2.20
5053,SIDL top slab,20120,201,1.58
5053,SIDL top slab,20121,201,1.31
5053,SIDL top slab,20122,201,1.17
5053,SIDL top slab,20123,201,1.28
5053,SIDL top slab,20124,201,1.58
5053,SIDL top slab,20125,201,2.03
5053,SIDL top slab,20126,201,2.83
5053,SIDL top slab,20127,201,4.08
5053,SIDL top slab,20128,201,5.66
5053,SIDL top slab,20129,201,8.44
5053,SIDL top slab,20130,201,12.31
5053,SIDL top slab,20131,201,14.64
5053,SIDL top slab,20132,201,24.63
5053,SIDL top slab,20133,201,18.49
5053,SIDL top slab,20134,201,12.29
5053,SIDL top slab,20135,201,7.72
5053,SIDL top slab,20136,201,5.52
5053,SIDL top slab,20137,201,4.02
5053,SIDL top slab,20138,201,2.56
5053,SIDL top slab,20139,201,1.87
5053,SIDL top slab,20140,201,1.45
5053,SIDL top slab,20141,201,1.22
5053,SIDL top slab,20142,201,0.93
5053,SIDL top slab,20143,201,0.81
5053,SIDL top slab,20144,201,0.62
5053,SIDL top slab,20145,201,0.63
5053,SIDL top slab,20146,201,0.52
5053,SIDL top slab,20147,201,0.52
5053,SIDL top slab,20148,201,0.54
5053,SIDL top slab,20149,201,0.50
5053,SIDL top slab,20150,201,0.54
5053,SIDL top slab,20151,201,0.53
5053,SIDL top slab,20152,201,0.59
5053,SIDL top slab,20153,201,0.67
5053,SIDL top slab,20154,201,0.86
5053,SIDL top slab,20155,201,1.06
5053,SIDL top slab,20156,201,1.33
5053,SIDL top slab,20157,201,1.88
5053,SIDL top slab,20158,201,2.74
5053,SIDL top slab,20159,201,3.84
5053,SIDL top slab,20160,201,5.08
5053,SIDL top slab,20161,201,7.64
5053,SIDL top slab,20162,201,12.45
5053,SIDL top slab,20163,201,19.24
5053,SIDL top slab,20164,201,12.22
5053,SIDL top slab,20165,201,7.57
5053,SIDL top slab,20166,201,4.80
5053,SIDL top slab,20167,201,3.51
5053,SIDL top slab,20168,201,2.17
5053,SIDL top slab,20169,201,1.51
5053,SIDL top slab,20170,201,0.76
5053,SIDL top slab,20171,201,0.55
5053,SIDL top slab,20172,201,0.22
5053,SIDL top slab,20173,201,0.16
5053,SIDL top slab,20174,201,0.12
5053,SIDL top slab,20175,201,0.22
5053,SIDL top slab,20176,201,0.43
5053,SIDL top slab,20177,201,0.95
5053,SIDL top slab,20178,201,2.01
5053,SIDL top slab,20179,201,3.43
5053,SIDL top slab,20180,201,4.75
5053,SIDL top slab,20181,201,3.08
5053,SIDL top slab,20182,201,2.18
5053,SIDL top slab,20183,201,1.39
5053,SIDL top slab,20184,201,0.74
5053,SIDL top slab,20185,201,0.57
5053,SIDL top slab,20186,201,0.40
5053,SIDL top slab,20187,201,0.27
5053,SIDL top slab,20188,201,0.22
5053,SIDL top slab,20189,201,-0.09
5053,SIDL top slab,20190,201,-0.06
5053,SIDL top slab,20191,201,0.01
5053,SIDL top slab,20192,201,0.40
5053,SIDL top slab,20193,201,1.49
5053,SIDL top slab,30101,301,-0.04
5053,SIDL top slab,30102,301,-0.03
5053,SIDL top slab,30103,301,-0.02
5053,SIDL top slab,30104,301,0.13
5053,SIDL top slab,30105,301,0.29
5053,SIDL top slab,30106,301,0.20
5053,SIDL top slab,30107,301,0.29
5053,SIDL top slab,30108,301,0.19
5053,SIDL top slab,30109,301,0.24
5053,SIDL top slab,30110,301,-0.26
5053,SIDL top slab,30111,301,-0.21
5053,SIDL top slab,30112,301,-0.57
5053,SIDL top slab,30113,301,-1.26
5053,SIDL top slab,30114,301,-1.27
5053,SIDL top slab,30115,301,-1.61
5053,SIDL top slab,30116,301,-2.42
5053,SIDL top slab,30117,301,-4.18
5053,SIDL top slab,30118,301,-5.77
5053,SIDL top slab,30119,301,-6.86
5053,SIDL top slab,30120,301,-8.95
5053,SIDL top slab,30121,301,-11.71
5053,SIDL top slab,30122,301,-15.05
5053,SIDL top slab,30123,301,-18.25
5053,SIDL top slab,30124,301,-21.68
5053,SIDL top slab,30125,301,-23.88
5053,SIDL top slab,30126,301,-24.86
5053,SIDL top slab,30127,301,-26.03
5053,SIDL top slab,30128,301,-25.73
5053,SIDL top slab,30129,301,-24.33
5053,SIDL top slab,30130,301,-22.50
5053,SIDL top slab,30131,301,-20.05
5053,SIDL top slab,30132,301,-16.84
5053,SIDL top slab,30133,301,-13.81
5053,SIDL top slab,30134,301,-11.61
5053,SIDL top slab,30135,301,-9.54
5053,SIDL top slab,30136,301,-7.33
5053,SIDL top slab,30137,301,-5.73
5053,SIDL top slab,30138,301,-4.13
5053,SIDL top slab,30139,301,-3.67
5053,SIDL top slab,30140,301,-2.66
5053,SIDL top slab,30141,301,-1.84
5053,SIDL top slab,30142,301,-1.44
5053,SIDL top slab,30143,301,-1.07
5053,SIDL top slab,30144,301,-0.66
5053,SIDL top slab,30145,301,-0.62
5053,SIDL top slab,30146,301,-0.45
5053,SIDL top slab,30147,301,-0.22
5053,SIDL top slab,30148,301,-0.20
5053,SIDL top slab,30149,301,-0.24
5053,SIDL top slab,30150,301,-0.29
5053,SIDL top slab,30151,301,-0.27
5053,SIDL top slab,30152,301,-0.30
5053,SIDL top slab,30153,301,-0.25
5053,SIDL top slab,30154,301,-0.23
5053,SIDL top slab,30155,301,-0.37
5053,SIDL top slab,30156,301,-0.35
5053,SIDL top slab,30157,301,-0.35
5053,SIDL top slab,30158,301,-0.33
5053,SIDL top slab,30159,301,-0.32
5053,SIDL top slab,30160,301,-0.24
5053,SIDL top slab,30161,301,-0.34
5053,SIDL top slab,30162,301,-0.23
5053,SIDL top slab,30163,301,-0.37
5053,SIDL top slab,30164,301,-0.40
5053,SIDL top slab,30165,301,-0.33
5053,SIDL top slab,30166,301,-0.48
5053,SIDL top slab,30167,301,-0.70
5053,SIDL top slab,30168,301,-0.35
5053,SIDL top slab,30169,301,-0.68
5053,SIDL top slab,30170,301,-1.06
5053,SIDL top slab,30171,301,-0.46
5053,SIDL top slab,30172,301,-0.81
5053,SIDL top slab,30173,301,-1.57
5053,SIDL top slab,30174,301,-2.47
5053,SIDL top slab,30175,301,-3.11
5053,SIDL top slab,30176,301,-2.99
5053,SIDL top slab,30177,301,-4.66
5053,SIDL top slab,30178,301,-6.16
5053,SIDL top slab,30179,301,-8.26
5053,SIDL top slab,30180,301,-9.91
5053,SIDL top slab,30181,301,-11.95
5053,SIDL top slab,30182,301,-14.78
5053,SIDL top slab,30183,301,-17.93
5053,SIDL top slab,30184,301,-20.72
5053,SIDL top slab,30185,301,-23.19
5053,SIDL top slab,30186,301,-25.90
5053,SIDL top slab,30187,301,-26.19
5053,SIDL top slab,30188,301,-25.72
5053,SIDL top slab,30189,301,-24.69
5053,SIDL top slab,30190,301,-22.88
5053,SIDL top slab,30191,301,-19.69
5053,SIDL top slab,30192,301,-16.27
5053,SIDL top slab,30193,301,-13.55
5053,SIDL top slab,30194,301,-10.95
5053,SIDL top slab,30195,301,-8.18
5053,SIDL top slab,30196,301,-6.77
5053,SIDL top slab,30197,301,-5.68
5053,SIDL top slab,30198,301,-3.45
5053,SIDL top slab,30199,301,-2.63
5053,SIDL top slab,30200,301,-1.90
5053,SIDL top slab,30201,301,-1.42
5053,SIDL top slab,30202,301,-0.59
5053,SIDL top slab,30203,301,0.04
5053,SIDL top slab,30204,301,-0.11
5053,SIDL top slab,30205,301,-0.01
5053,SIDL top slab,30206,301,-0.01
5053,SIDL top slab,30207,301,0.34
5053,SIDL top slab,30208,301,0.35
5053,SIDL top slab,30209,301,0.22
5053,SIDL top slab,30210,301,0.15
5053,SIDL top slab,30211,301,-0.10
5053,SIDL top slab,30212,301,-0.24
5053,SIDL top slab,30213,301,-0.47
5053,SIDL top slab,30214,550,-11.82
5053,SIDL top slab,30215,550,-5.90
5053,SIDL top slab,30216,550,-0.09
5053,SIDL top slab,30217,550,5.84
5053,SIDL top slab,30218,550,11.61
5053,SIDL top slab,30219,550,-14.13
5053,SIDL top slab,30220,550,-5.93
5053,SIDL top slab,30221,550,-0.19
5053,SIDL top slab,30222,550,5.62
5053,SIDL top slab,30223,550,11.99
5053,SIDL top slab,30224,550,-14.36
5053,SIDL top slab,30225,550,-6.36
5053,SIDL top slab,30226,550,-0.31
5053,SIDL top slab,30227,550,5.91
5053,SIDL top slab,30228,550,13.89
5053,SIDL top slab,30229,550,-16.24
5053,SIDL top slab,30230,550,-9.56
5053,SIDL top slab,30231,550,-3.74
5053,SIDL top slab,30232,550,1.76
5053,SIDL top slab,30233,550,6.77
5053,SIDL top slab,30234,550,-12.00
5053,SIDL top slab,30235,550,-6.04
5053,SIDL top slab,30236,550,-0.08
5053,SIDL top slab,30237,550,5.75
5053,SIDL top slab,30238,550,11.33
5053,SIDL top slab,30239,550,-11.70
5053,SIDL top slab,30240,550,-5.92
5053,SIDL top slab,30241,550,-0.15
5053,SIDL top slab,30242,550,5.58
5053,SIDL top slab,30243,550,12.95
5053,SIDL top slab,30244,550,-11.57
5053,SIDL top slab,30245,550,-5.97
5053,SIDL top slab,30246,550,-0.15
5053,SIDL top slab,30247,550,5.46
5053,SIDL top slab,30248,550,12.86
5053,SIDL top slab,30249,550,-13.90
5053,SIDL top slab,30250,550,-8.77
5054,Jernhusen building loads,10101,101,-109.96
5054,Jernhusen building loads,10103,101,-79.12
5054,Jernhusen building loads,10104,101,-41.90
5054,Jernhusen building loads,10105,101,-20.01
5054,Jernhusen building loads,10106,101,-9.19
5054,Jernhusen building loads,10107,101,-3.66
5054,Jernhusen building loads,10108,101,-0.65
5054,Jernhusen building loads,10109,101,0.19
5054,Jernhusen building loads,10110,101,0.55
5054,Jernhusen building loads,10111,101,0.24
5054,Jernhusen building loads,10112,101,-0.33
5054,Jernhusen building loads,10113,101,-0.92
5054,Jernhusen building loads,10114,101,-1.51
5054,Jernhusen building loads,10115,101,-2.27
5054,Jernhusen building loads,10116,101,-2.72
5054,Jernhusen building loads,10117,101,-3.18
5054,Jernhusen building loads,10118,101,-3.70
5054,Jernhusen building loads,10119,101,-4.19
5054,Jernhusen building loads,10120,101,-4.27
5054,Jernhusen building loads,10121,101,-4.59
5054,Jernhusen building loads,10122,101,-4.82
5054,Jernhusen building loads,10123,101,-4.95
5054,Jernhusen building loads,10124,101,-5.02
5054,Jernhusen building loads,10125,101,-5.09
5054,Jernhusen building loads,10126,101,-5.32
5054,Jernhusen building loads,10127,101,-5.21
5054,Jernhusen building loads,10128,101,-5.33
5054,Jernhusen building loads,10129,101,-5.38
5054,Jernhusen building loads,10130,101,-5.31
5054,Jernhusen building loads,10131,101,-5.30
5054,Jernhusen building loads,10132,101,-5.24
5054,Jernhusen building loads,10133,101,-4.99
5054,Jernhusen building loads,10134,101,-5.05
5054,Jernhusen building loads,10135,101,-4.98
5054,Jernhusen building loads,10136,101,-4.98
5054,Jernhusen building loads,10137,101,-4.81
5054,Jernhusen building loads,10138,101,-4.67
5054,Jernhusen building loads,10139,101,-4.61
5054,Jernhusen building loads,10140,101,-4.54
5054,Jernhusen building loads,10141,101,-4.29
5054,Jernhusen building loads,10142,101,-4.06
5054,Jernhusen building loads,10143,101,-3.80
5054,Jernhusen building loads,10144,101,-3.47
5054,Jernhusen building loads,10145,101,-3.03
5054,Jernhusen building loads,10146,101,-2.43
5054,Jernhusen building loads,10147,101,-1.99
5054,Jernhusen building loads,10148,101,-1.46
5054,Jernhusen building loads,10149,101,-0.53
5054,Jernhusen building loads,10150,101,0.26
5054,Jernhusen building loads,10151,101,1.04
5054,Jernhusen building loads,10152,101,1.80
5054,Jernhusen building loads,10153,101,2.62
5054,Jernhusen building loads,10154,101,3.14
5054,Jernhusen building loads,10155,101,2.99
5054,Jernhusen building loads,10156,101,2.67
5054,Jernhusen building loads,10157,101,0.28
5054,Jernhusen building loads,10158,101,-6.14
5054,Jernhusen building loads,10159,101,-17.61
5054,Jernhusen building loads,10160,101,-39.17
5054,Jernhusen building loads,10161,101,-76.47
5054,Jernhusen building loads,10162,101,-123.83
5054,Jernhusen building loads,20101,201,-15.56
5054,Jernhusen building loads,20102,201,-7.53
5054,Jernhusen building loads,20103,201,3.57
5054,Jernhusen building loads,20104,201,14.24
5054,Jernhusen building loads,20105,201,19.95
5054,Jernhusen building loads,20106,201,29.17
5054,Jernhusen building loads,20107,201,39.74
